Date,SLV,GLD
2012-05-16,-1.8411190038097258,-0.18716448563330404
2012-05-17,3.2459442994236,2.2101051028510788
2012-05-18,1.9989798457267196,1.1387791623391081
2012-05-21,-0.3966148989109814,0.06467723444746386
2012-05-22,-1.235929945366529,-1.6757749002646805
2012-05-23,-1.0663862971890343,-0.302935368016946
2012-05-24,1.431487097691937,-0.13859422123628912
2012-05-25,0.6538344885960982,0.8352766590889094
2012-05-29,-1.9006456301138188,-1.0931877167666486
2012-05-30,0.07377720596952354,0.5875961689114145
2012-05-31,-0.5917250993232944,-0.1910908899973782
2012-06-01,2.4185935234675946,3.80481006147104
2012-06-04,-0.5809820263575068,-0.11434662067837027
2012-06-05,0.9423774323447369,-0.1144870674980696
2012-06-06,2.810076467791492,0.04454143459280045
2012-06-07,-2.5578623186002027,-1.7388439392051334
2012-06-08,-0.14404395461352038,0.1487540312297451
2012-06-11,0.14404395461352565,0.4063374329580432
2012-06-12,1.1804822765762482,0.7055420017125372
2012-06-13,-0.3919513232323897,0.42093817865411776
2012-06-14,-0.6806402776720346,0.4001688637977929
2012-06-15,-0.03595542077123301,0.057033495091843564
2012-06-18,0.2155245087147103,0.057001618628680306
2012-06-19,-0.8286914654713271,-0.4887432416500293
2012-06-20,-1.3843536451631788,-0.7600732666804019
2012-06-21,-4.271908357531786,-2.5651570025002126
2012-06-22,0.11478478178631908,0.40700836983922417
2012-06-25,2.118879917177549,0.7310711555157975
2012-06-26,-1.5469088521802943,-0.7441773603391197
2012-06-27,-0.648485989857152,0.13750665258002603
2012-06-28,-1.9320539903131102,-1.1715277932526877
2012-06-29,3.9025649252651675,2.703925787730767
2012-07-02,0.29973795389742597,-0.06446177910762302
2012-07-03,2.803577202632659,1.5165934432169994
2012-07-05,-2.2439823724587105,-1.1368928738390127
2012-07-06,-2.18135772916628,-1.2734817696521885
2012-07-09,0.9084165422131517,0.2144507726821408
2012-07-10,-1.8251533259322883,-1.2345426595753692
2012-07-11,0.7264455713919844,0.5505755552950782
2012-07-12,0.38022859497386996,-0.26180327715552537
2012-07-13,0.34097778175959015,1.0106714172632056
2012-07-16,0.18892504790108164,0.045408139997229674
2012-07-17,-0.07553248235862894,-0.48102405592757236
2012-07-18,-0.18906793662125917,-0.274042971007619
2012-07-19,0.0,0.21538499426281463
2012-07-20,0.2268431974628044,0.1888898116851739
2012-07-23,-1.024875188686983,-0.4173458984060298
2012-07-24,0.038146101479003096,0.319690368640267
2012-07-25,1.1753765646097287,1.3907491445385949
2012-07-26,0.6761783839882458,0.7041419395458028
2012-07-27,0.9316259269410087,0.4899561246491959
2012-07-30,1.472788035193928,-0.06984792796868175
2012-07-31,-0.8810629358706225,-0.5988728436326832
2012-08-01,-2.1618433362314526,-0.8664213509068853
2012-08-02,-0.8704009539197063,-0.6531494018158657
2012-08-03,2.4405191908278514,0.9170808031273049
2012-08-06,0.5548451445213588,0.48100139912397016
2012-08-07,0.5884496460166017,-0.012799283319033154
2012-08-08,-0.22026808135373419,0.1278916936036239
2012-08-09,0.2935855319745816,0.3253960177253281
2012-08-10,-0.10999450953189598,0.12094600017118784
2012-08-13,-1.2550921491859468,-0.759966621898623
2012-08-14,0.14847441755904264,-0.5528427376842143
2012-08-15,0.03708511212854539,0.3217920037128609
2012-08-16,1.4722459515537736,0.5957882968765734
2012-08-17,-0.5128252903272383,0.10214697039260334
2012-08-20,2.6097928693614514,0.34396747517972226
2012-08-21,1.4915048689978443,0.9934005670254169
2012-08-22,1.920111322130279,1.070862866144599
2012-08-23,2.3240964039450667,0.8373996975791378
2012-08-24,0.4718579701994333,0.04940529959074865
2012-08-27,0.0,-0.3773239229008964
2012-08-28,0.6368380832598596,0.17337341804062656
2012-08-29,-0.6032189872968752,-0.6517125858437198
2012-08-30,-1.0474804163572577,-0.04359378475193034
2012-08-31,4.483566658641969,2.278842805230605
2012-09-04,1.8343232955475959,0.15819595776988613
2012-09-05,-0.2874055900211835,-0.10340826561078935
2012-09-06,1.2710689080798634,0.3523703556601646
2012-09-07,3.016863890810242,2.1301036319163527
2012-09-10,-1.0780883719127115,-0.6850823667708151
2012-09-11,0.37094014139319953,0.3639736848254585
2012-09-12,-0.6190084856607789,0.01191352540064087
2012-09-13,4.254673919321541,1.9987105465681547
2012-09-14,-0.029766404471640643,0.28562579446946834
2012-09-17,-1.832146158042729,-0.818244782837304
2012-09-18,2.1589953716261054,0.7716669995846215
2012-09-19,-0.4161688589237589,0.011648517832164782
2012-09-20,0.02979002167110002,-0.15734043354310076
2012-09-21,-0.29824655873800077,0.28536023125376203
2012-09-24,-1.6564149233001542,-0.5306003372876503
2012-09-25,-0.7620826396470783,-0.1638283639879638
2012-09-26,0.5797087261447476,-0.5637492142124935
2012-09-27,2.1370353955404813,1.4789093421346424
2012-09-28,-0.29824655873800077,-0.2614515079295306
2012-10-01,0.5064869904824653,0.2324331392750688
2012-10-02,-0.4467676695078326,-0.11033248341973663
2012-10-03,0.029840323451998798,0.17996463073251917
2012-10-04,1.2455736730598002,0.6936025625624169
2012-10-05,-1.4247762326535585,-0.5718792187740327
2012-10-08,-1.4453729055360278,-0.3307468145872786
2012-10-09,-0.4255294980853146,-0.6180045178303657
2012-10-10,0.3648498864139642,-0.08776819424321561
2012-10-11,-0.15185727359314616,0.2805771046835148
2012-10-12,-1.377224459485845,-0.7381889409288938
2012-10-15,-2.4646419513873403,-1.01061229499728
2012-10-16,0.8491952273824599,0.6335645951304546
2012-10-17,0.5932851218619525,0.07080186936437759
2012-10-18,-1.221625235020597,-0.4433548662882621
2012-10-19,-2.005478640991567,-1.0841135679218559
2012-10-22,0.9281519811393859,0.36466995697731897
2012-10-23,-2.28783624975269,-1.2912758814784735
2012-10-24,0.09773253909919132,-0.3451467354119748
2012-10-25,1.3262429553819133,0.701165216953777
2012-10-26,-0.12862059444197632,-0.05423166321407339
2012-10-31,0.6094645970303305,0.5409371367602487
2012-11-01,-0.1600288413213938,-0.45659134862726825
2012-11-02,-4.15295251060966,-2.111619435548254
2012-11-05,0.7318695220530284,0.3866990646565405
2012-11-06,2.7461679941387795,1.863317957792507
2012-11-07,-0.5821491214298737,0.11418733500248757
2012-11-08,1.7682473539395553,0.8969205997204797
2012-11-09,0.508589780320767,-0.10124654325188852
2012-11-12,-0.5404559160485944,-0.22072368288623218
2012-11-13,0.09558388340314454,-0.20923098164275294
2012-11-14,0.7614218379682302,0.02393070822916984
2012-11-15,-0.3482606021094884,-0.6301992562702782
2012-11-16,-1.020098103112002,-0.12651205071272378
2012-11-19,2.6558627923755544,1.1925175028917812
2012-11-20,0.1870387078937818,-0.2863427408913448
2012-11-21,0.5590076495155539,0.10150710023552743
2012-11-23,2.114370139192899,1.2160205636815316
2012-11-26,0.12121213605293243,-0.10618689246097836
2012-11-27,-0.27293421037091253,-0.42585147458173167
2012-11-28,-0.9458529851444788,-1.2885723456901972
2012-11-29,1.5513679959099052,0.3775451747674637
2012-11-30,-2.3516123403288,-0.6782068510369228
2012-12-03,0.4932161586970755,0.04816786056962503
2012-12-04,-1.9249274888811143,-1.0346526935282157
2012-12-05,-0.2510986881158002,-0.18262804515452022
2012-12-06,0.34509838170498813,0.23127330969548243
2012-12-07,0.3126925673644957,0.4004155031401724
2012-12-10,0.34283967951537453,0.38675355584555027
2012-12-11,-0.7181888905337245,-0.09051682703273584
2012-12-12,1.4312596755198428,0.07242170416364682
2012-12-13,-2.62925317725554,-0.8481355767335499
2012-12-14,-1.1483411493549323,-0.1461126591756597
2012-12-17,0.0962033087472411,0.18869469846677359
2012-12-18,-1.7785464484497864,-1.4455721352209776
2012-12-19,-1.777528667702077,-0.24091187188867466
2012-12-20,-3.756154571872557,-1.219606936146569
2012-12-21,0.0,0.37493389154116213
2012-12-24,-0.20710742288866918,0.18070919559240758
2012-12-26,0.2415842375725339,0.09956690491937485
2012-12-27,0.7897036748264968,0.2360720463065029
2012-12-28,-0.47994607041308485,-0.38545960426115417
2012-12-31,0.9235605081429744,0.9176719990065862
2013-01-02,1.8553373847399763,0.7072780755168875
2013-01-03,-2.504361001163695,-1.214677838371797
2013-01-04,0.2054091786938048,-0.47257580945346284
2013-01-07,-0.20540917869381184,-0.6315142854714868
2013-01-08,0.6830593614331344,0.7062781518823685
2013-01-09,-0.10215904348654715,-0.04360255440266753
2013-01-10,1.4544514561340502,0.924117963878331
2013-01-11,-1.0124993514310094,-0.5695892176770472
2013-01-14,1.8817792863745648,0.29757927315621535
2013-01-15,1.059612528062345,0.6294405405739154
2013-01-16,0.29600415311229844,0.05534639433667281
2013-01-17,0.7198951129532153,0.4294558747690109
2013-01-18,0.4554302025421462,-0.15930036355332683
2013-01-22,1.0011451292284896,0.3550022155591004
2013-01-23,0.2246831237403057,-0.28144352459493743
2013-01-24,-1.7464900299049142,-1.1028106545944893
2013-01-25,-1.4459700085262266,-0.4781603292593682
2013-01-28,-1.1988122458346964,-0.22434172466522878
2013-01-29,1.5622720935559786,0.4357651345090312
2013-01-30,1.9595662945050416,0.7426217518782258
2013-01-31,-1.5645657874225543,-0.6122688368708588
2013-02-01,1.110759505436588,0.15496671605738319
2013-02-04,-0.29282596838137426,0.34008566097042736
2013-02-05,0.22782434218955863,-0.02469008478760601
2013-02-06,0.16241355141382446,0.2651408934473393
2013-02-07,-1.1424965514507268,-0.33926751752603834
2013-02-08,-0.09853507281945612,-0.1669639530108225
2013-02-11,-1.4231582246724281,-1.164149217786862
2013-02-12,0.2995508979798371,0.11890361072847865
2013-02-13,-1.069171561426885,-0.5267435485883059
2013-02-14,-1.0467797937532628,-0.4410826181749621
2013-02-15,-2.161686543984157,-1.6491481912120367
2013-02-19,-1.3268315928586558,-0.2764430087647485
2013-02-20,-3.069480749252955,-2.5362378768010942
2013-02-21,0.5061471398492008,0.7761618992762729
2013-02-22,0.3599715910112676,0.2290691172022948
2013-02-25,0.8586814835991703,0.8916104840246165
2013-02-26,1.2039805492305546,1.210734147073059
2013-02-27,-1.4179606594079313,-1.0618163132228984
2013-02-28,-1.692205966068845,-1.0209192058715766
2013-03-01,0.2900654575464753,-0.36668322668600967
2013-03-04,-0.07244114636890407,-0.09188095264949077
2013-03-05,0.5420067469339114,0.0525154258487731
2013-03-06,1.2533736147256658,0.5562600627967704
2013-03-07,-0.6784528791469291,-0.35302991916808896
2013-03-08,0.35765417237864455,0.013100850975187798
2013-03-11,0.03569516368437728,0.18318486575548137
2013-03-12,0.6403472496199266,0.7813028693109347
2013-03-13,-0.9262623785264413,-0.34432256832843866
2013-03-14,-0.5023404894428094,0.013007744012047195
2013-03-15,0.0,0.20801295025220903
2013-03-18,0.5381250653915197,0.8921159287818753
2013-03-19,-0.07158554221974756,0.44949474273494894
2013-03-20,-0.4305747669500849,-0.45593722061328995
2013-03-21,1.321687418294964,0.5647951693846555
2013-03-22,-1.537666627809065,-0.4490045986461958
2013-03-25,0.32379952737753476,-0.19949039211501315
2013-03-26,-0.3237995273775338,-0.3355300540626079
2013-03-27,-0.07209805647568401,0.41279728114054454
2013-03-28,-1.1242185493518264,-0.5874611038849306
2013-04-01,-1.210801803716463,0.14234021784638057
2013-04-02,-2.76963811096323,-1.458837376826204
2013-04-03,-0.9916175838734288,-1.121529806611038
2013-04-04,-0.38402504952382577,-0.2923415915537099
2013-04-05,1.5273263968691755,1.6628592159634157
2013-04-08,-0.26560061649741185,-0.42626814438196287
2013-04-09,2.6618290827169444,0.7725026959728212
2013-04-10,-1.303317623686302,-1.7034816437630922
2013-04-11,0.07493818119636363,0.19880920863592869
2013-04-12,-5.464999402376883,-4.814493147603898
2013-04-15,-13.4888591403592,-9.19050715778338
2013-04-16,2.591744708741188,1.1283334992913518
2013-04-17,-1.0197339301663289,0.0526909339754149
2013-04-18,-0.17841663567802557,1.0704956894792073
2013-04-19,0.0,0.8674095107112277
2013-04-22,0.977355603564405,1.777852031511231
2013-04-23,-1.9643532974417317,-0.7424075177181972
2013-04-24,1.076243572179301,1.0826554434008506
2013-04-25,4.662138102680748,2.3286837983267596
2013-04-26,-1.674218114307341,-0.5096641435632923
2013-04-29,1.8868526785265474,0.9816109084100488
2013-04-30,-0.34043437134308135,0.3297445640191641
2013-05-01,-2.59080984883869,-1.1695236661879442
2013-05-02,0.6974701182540904,0.5723769312483405
2013-05-03,1.1660723539394826,0.11971270299891844
2013-05-06,-0.4734288921525882,0.04221643892618197
2013-05-07,-0.345722038385768,-1.2529728968189455
2013-05-08,0.08654695290229376,1.4708240766922358
2013-05-09,-0.999799677949613,-1.1649857961123076
2013-05-10,0.39241821433348745,-0.8630216417469672
2013-05-13,-0.6548811878905552,-0.8416501175645236
2013-05-14,-1.1453869712259706,-0.448882175825016
2013-05-15,-3.654816884170237,-2.334559824435071
2013-05-16,0.8693763091523912,-0.40191256691281113
2013-05-17,-2.537626305146011,-2.2779601422810174
2013-05-20,4.029853791457998,3.043165045736991
2013-05-21,-3.007060147785552,-1.6716732562425667
2013-05-22,-0.5100915184891353,-0.7099213979843816
2013-05-23,1.7054988570301588,2.0034427131740427
2013-05-24,-1.2416715056274086,-0.6334604128862307
2013-05-28,-0.3708858970577402,-0.20205058323785924
2013-05-29,0.8325580005387884,0.9988134355847592
2013-05-30,1.2360011146998646,1.3773981304559653
2013-05-31,-2.4874566131084146,-2.0546129977160854
2013-06-03,2.487456613108413,1.915524358065654
2013-06-04,-0.9600073729019231,-0.9420832481499765
2013-06-05,0.04592881720395257,0.2142257513649922
2013-06-06,0.6863399011301156,0.7425102952580286
2013-06-07,-5.0022064918533,-2.4092192456731287
2013-06-10,1.4279109478834742,0.49397824984317473
2013-06-11,-1.188509354955637,-0.5164890368009163
2013-06-12,0.5246852008262738,0.7476670343020136
2013-06-13,0.09510699492200089,-0.38060793771695467
2013-06-14,1.368909708523412,0.5145911382645291
2013-06-17,-1.0841492001238269,-0.49216281848845606
2013-06-18,-1.048132536030426,-1.2335612941920688
2013-06-19,-1.3500639326181179,-1.1723710665545817
2013-06-20,-8.24323445634268,-5.501208475973826
2013-06-21,2.189868644947473,1.1663152471671072
2013-06-24,-2.1898686449474694,-0.8996791237248746
2013-06-25,-0.3167848561742567,-0.3718670397997277
2013-06-26,-5.54490410468892,-4.294353314902391
2013-06-27,0.0,-1.9981853367873164
2013-06-28,5.861688960863176,2.697461112652156
2013-07-01,-0.21107660108771456,1.6816879973520917
2013-07-02,-1.329453242053495,-0.8955976605081376
2013-07-03,1.8037624316547602,0.5731109146911487
2013-07-05,-4.352021829261111,-2.2192445063041655
2013-07-08,1.1466192002527675,1.1953054873071172
2013-07-09,0.8110344537453642,0.9245066280546814
2013-07-10,-0.48583091510762944,0.2732079358060422
2013-07-11,5.321244730593131,2.6837950490158393
2013-07-12,-1.447058879522619,-0.08857833829109492
2013-07-15,0.3637416325374904,0.04027465771014412
2013-07-16,0.2589952170621447,0.5701215931200831
2013-07-17,-3.5276097801041644,-1.2650738849998
2013-07-18,0.32102222114434203,0.5579620624462855
2013-07-19,0.8510690120610368,0.8831134679862341
2013-07-22,4.606252943127383,2.9377935094464
2013-07-23,0.0,0.6729949902382462
2013-07-24,-1.5290869159486802,-1.7341730236882518
2013-07-25,0.15396975466623805,0.9291458571021316
2013-07-26,-0.9273636785329215,0.08545426915967609
2013-07-29,-0.9360495006169083,-0.24100925174198196
2013-07-30,-0.5763599921538766,-0.272813611239334
2013-07-31,0.576359992153865,-0.12495784486682672
2013-08-01,-0.8921602546094158,-1.0606203835942933
2013-08-02,0.7876228692400363,-0.19765195826508064
2013-08-05,-0.5769803424171087,-0.5236892117928227
2013-08-06,-0.9513813831276897,-1.385848281332983
2013-08-07,0.0,0.14509191471972943
2013-08-08,4.007822356741073,2.1593596024736033
2013-08-09,0.8130126083250309,0.0
2013-08-12,4.260183476569592,1.7735563490772406
2013-08-13,0.4355100036221583,-1.0822755102588577
2013-08-14,1.818236736904389,0.9815471885032118
2013-08-15,4.903850200046144,2.0638286547638467
2013-08-16,0.8541297149910011,0.6735560989166328
2013-08-19,0.0,-0.43086124817279975
2013-08-20,-0.6737011631208393,0.3327553651272673
2013-08-21,-0.2255899896474838,-0.28730550101144187
2013-08-22,0.5854599155904883,0.5587382295144895
2013-08-23,3.8754299262966785,1.561419838326622
2013-08-26,1.3302020067339586,0.4068827646391146
2013-08-27,0.5526092820001134,0.9551894919381074
2013-08-28,-0.6805640899879385,-0.029249615491386785
2013-08-29,-1.8523036590554602,-0.6163435710827516
2013-08-30,-1.7544309650909393,-0.9242551995366679
2013-09-03,3.435863156453308,1.328239012498356
2013-09-04,-3.0384194978745414,-1.2985234744391023
2013-09-05,-1.3756684663002046,-1.8437208096879074
2013-09-06,2.6021314964934477,1.4642627420883092
2013-09-09,-0.5675588378150795,-0.17905697672961388
2013-09-10,-3.1579275912380385,-1.6337641212192062
2013-09-11,0.7204083385514671,-0.030373519589924656
2013-09-12,-5.676273303849624,-3.1077791803319714
2013-09-13,1.6949605797155154,0.11742300552634938
2013-09-16,-2.2663811821721302,-1.077607483095418
2013-09-17,0.0954558545035076,0.039535877639338836
2013-09-18,6.241915187857432,4.2635331249174175
2013-09-19,-0.4942629698213014,-0.19714519952772924
2013-09-20,-5.5569896199854805,-2.918848015509672
2013-09-23,-1.0531403929147518,-0.3209239158366682
2013-09-24,0.5279493904403677,0.08620430531313095
2013-09-25,0.42990752694720424,0.88126053913917
2013-09-26,-0.2863963771428861,-0.7794817106580968
2013-09-27,0.1910172546194408,0.9191527484090661
2013-09-30,-0.2866652772151333,-0.6144355464665442
2013-10-01,-2.37241821490118,-2.84071572599096
2013-10-02,2.4680662374968754,1.963108589232616
2013-10-03,0.0,0.09440057414696533
2013-10-04,0.04778972611862081,-0.5123979541353482
2013-10-07,2.8263821365180526,0.8734367277599886
2013-10-08,-0.18596471686698765,-0.18820347388581088
2013-10-09,-2.0687198031968026,-1.0177208939281661
2013-10-10,-1.0506257349570505,-1.469795622044872
2013-10-11,-1.4994234970311828,-1.3529586488022478
2013-10-14,-0.09751341582063183,0.18742946447727146
2013-10-15,0.2922505804468543,0.7300494638557061
2013-10-16,-0.29225058044684504,-0.15367981099294958
2013-10-17,2.647562647808852,3.092370262992165
2013-10-18,0.284639660869126,-0.4483430713581766
2013-10-21,1.4111193370449118,0.10243470894341714
2013-10-22,2.1257777811820997,1.8414947724133963
2013-10-23,-0.5502122878719334,-0.5038138045409037
2013-10-24,0.5502122878719413,0.9358450440379952
2013-10-25,-0.7342942584935781,0.4301842537065499
2013-10-28,-0.1382761257031197,0.07661558729275905
2013-10-29,0.04611943715320196,-0.606919232426553
2013-10-30,0.8721560906963052,-0.1310853358434223
2013-10-31,-3.6299891367919432,-1.445589773782945
2013-11-01,-0.09483168088593556,-0.6203647957303863
2013-11-04,-1.0970775428350965,-0.11033970441550074
2013-11-05,0.23952107259546285,-0.19733992586189134
2013-11-06,0.4773278752657812,0.5044139104553632
2013-11-07,-0.812818245054243,-0.8209652960562894
2013-11-08,-0.6743715182902336,-1.501389788205321
2013-11-11,-0.4359464294442812,-0.33044236934522614
2013-11-12,-2.9558802241544506,-1.1529893886666902
2013-11-13,-1.106089680330902,0.32613237887911284
2013-11-14,1.3557727126583308,1.149251098974786
2013-11-15,-0.24968303232742417,0.04022929424176167
2013-11-18,-1.6637641153023248,-1.1487853773955279
2013-11-19,-0.30549411983235836,0.04067114166565894
2013-11-20,-2.4259357424441417,-2.3286476171884356
2013-11-21,0.5211111459357504,-0.1499633674786417
2013-11-22,-0.5733714059315407,-0.01667972988107943
2013-11-25,0.7291751248030156,0.4492902197507082
2013-11-26,-0.7291751248030127,-0.5327122658285247
2013-11-27,-0.8926287093986587,-0.30090377226217957
2013-11-29,1.466000115330212,1.032652431531603
2013-12-02,-4.138527033403672,-2.6189133264668856
2013-12-03,-0.21691440763627912,0.32266054858212884
2013-12-04,3.1001948339279686,1.681277007507086
2013-12-05,-1.6450304194422574,-1.3934549201099264
2013-12-06,0.3738268606060783,0.2111041473595524
2013-12-09,1.90080163464304,0.9820853520129008
2013-12-10,2.7851154794511492,1.7388854071017164
2013-12-11,-0.5610879438542165,-0.7911686200890046
2013-12-12,-3.8586645130751647,-2.1493614196002984
2013-12-13,0.7415394149155973,0.9172412599220512
2013-12-16,1.414736721412633,0.2593425984446805
2013-12-17,-0.4171017734806019,-0.8727083857040231
2013-12-18,-0.26156960405466373,-0.8803925372448957
2013-12-19,-3.1934592338622814,-2.4008389626132773
2013-12-20,0.700628015557898,0.9707148422397959
2013-12-23,0.5356092076028911,-0.31964261745387657
2013-12-24,0.2134525947437407,0.4575464489966885
2013-12-26,1.3764113539165592,0.5497351166239532
2013-12-27,1.3058425309030695,0.3249853184198708
2013-12-30,-2.2036568532255187,-1.4881389287441056
2013-12-31,-0.7454827055377417,0.6306478451457338
2014-01-02,2.74134727620459,1.6060459473893236
2014-01-03,0.9831903262490492,1.0872887211122078
2014-01-06,0.0,0.17588596947786594
2014-01-07,-1.5045731684934025,-0.5706628443970028
2014-01-08,-1.5806388509184002,-0.5908660653973258
2014-01-09,0.05309264791560056,0.2874260133528927
2014-01-10,2.8259285714814784,1.508073983490507
2014-01-13,1.5361336761075555,0.6299714162828028
2014-01-14,-1.3299428760928373,-0.9381149026301078
2014-01-15,-0.1030396793896522,-0.1920225988651678
2014-01-16,-0.2580646593491514,0.1085796701250546
2014-01-17,0.8234735159229104,0.9471647706002352
2014-01-21,-1.7580597577466666,-1.0223278295913705
